PUERTO,OPERACIÓN,AÑO,TIPO_CARGA,TONELADAS,REGIÓN,LATITUD,LONGITUD
Valparaíso,Tránsito,2016,Sin tipificar,60.409,Valparaíso,"-33,03","-71,63"
San Antonio,Tránsito,2016,Sin tipificar,0,Valparaíso,"-33,59","-71,62"
Penco,Tránsito,2016,Sin tipificar,0,Biobío,"-36,73","-73,01"
Lirquén,Tránsito,2016,Sin tipificar,0,Biobío,"-36,71","-72,97"
Talcahuano,Tránsito,2016,Sin tipificar,0,Biobío,"-36,71","-73,11"
San Vicente,Tránsito,2016,Sin tipificar,0,Biobío,"-36,73","-73,14"
Terminal Siderúrgico Huachipato,Tránsito,2016,Sin tipificar,0,Biobío,"-36,74","-73,13"
Coronel,Tránsito,2016,Sin tipificar,0,Biobío,"-37,04","-73,15"
Terminal OXIQUIM Coronel,Tránsito,2016,Sin tipificar,0,Biobío,"-36,95","-73,17"
Corral,Tránsito,2016,Sin tipificar,0,Los Ríos,"-39,88","-73,42"
Valdivia,Tránsito,2016,Sin tipificar,0,Los Ríos,-398.256,-732.508
Puerto Montt,Tránsito,2016,Sin tipificar,0,Los Lagos,"-41,48","-72,96"
San José de Calbuco,Tránsito,2016,Sin tipificar,0,Los Lagos,"-41,79","-73,2"
Calbuco,Tránsito,2016,Sin tipificar,0,Los Lagos,,
Castro,Tránsito,2016,Sin tipificar,0,Los Lagos,"-42,48","-73,76"
Quellón,Tránsito,2016,Sin tipificar,0,Los Lagos,"-43,12","-73,58"
Chonchi,Tránsito,2016,Sin tipificar,0,Los Lagos,"-42,62","-73,77"
Chaitén,Tránsito,2016,Sin tipificar,0,Los Lagos,"-42,91","-72,72"
Melinka,Tránsito,2016,Sin tipificar,0,Aysén,"-43,9","-73,75"
Puerto Aguirre,Tránsito,2016,Sin tipificar,0,Aysén,"-45,17","-73,52"
Puerto Cisnes,Tránsito,2016,Sin tipificar,0,Aysén,"-44,73","-72,69"
Chacabuco,Tránsito,2016,Sin tipificar,0,Aysén,"-45,47","-72,83"
Lago General Carrera,Tránsito,2016,Sin tipificar,0,Aysén,,
Puerto Natales,Tránsito,2016,Sin tipificar,0,Magallanes,"-51,75","-72,53"
Isla Guarello,Tránsito,2016,Sin tipificar,0,Magallanes,,
Otway - Isla Riesco,Tránsito,2016,Sin tipificar,0,Magallanes,"-52,94","-71,71"
Punta Arenas,Tránsito,2016,Sin tipificar,0,Magallanes,"-53,17","-70,9"
Tres Puentes,Tránsito,2016,Sin tipificar,0,Magallanes,"-53,12","-70,87"
Cabo Negro,Tránsito,2016,Sin tipificar,0,Magallanes,"-52,93","-70,8"
Porvenir,Tránsito,2016,Sin tipificar,0,Magallanes,,
Puerto Williams,Tránsito,2016,Sin tipificar,0,Magallanes,"-54,93","-67,61"
Compra de naves,Tránsito,2016,Sin tipificar,0,,,
Otros Puertos,Tránsito,2016,Sin tipificar,0,S/C,,
Arica,Importación,2016,Carga general,18.824,Arica y Parinacota,"-18,47","-70,33"
Arica,Importación,2016,Granel sólido,39.579,Arica y Parinacota,"-18,47","-70,33"
Arica,Importación,2016,Granel líquido,0,Arica y Parinacota,"-18,47","-70,33"
Arica,Importación,2016,Carga frigorizada,8.088,Arica y Parinacota,"-18,47","-70,33"
Iquique,Importación,2016,Carga general,61.471,Tarapacá,"-20,2","-70,16"
Iquique,Importación,2016,Granel sólido,0,Tarapacá,"-20,2","-70,16"
Iquique,Importación,2016,Granel líquido,0,Tarapacá,"-20,2","-70,16"
Iquique,Importación,2016,Carga frigorizada,9,Tarapacá,"-20,2","-70,16"
Punta Patache,Importación,2016,Carga general,0,Tarapacá,"-20,8","-70,19"
Punta Patache,Importación,2016,Granel sólido,80.195,Tarapacá,"-20,8","-70,19"
Punta Patache,Importación,2016,Granel líquido,0,Tarapacá,"-20,8","-70,19"
Punta Patache,Importación,2016,Carga frigorizada,0,Tarapacá,"-20,8","-70,19"
Tocopilla,Importación,2016,Carga general,0,Antofagasta,"-22,09","-70,21"
Tocopilla,Importación,2016,Granel sólido,1.962.870,Antofagasta,"-22,09","-70,21"
Tocopilla,Importación,2016,Granel líquido,9.288,Antofagasta,"-22,09","-70,21"
Tocopilla,Importación,2016,Carga frigorizada,0,Antofagasta,"-22,09","-70,21"
Caleta Michilla,Importación,2016,Carga general,0,Antofagasta,"-22,72","-70,29"
Caleta Michilla,Importación,2016,Granel sólido,0,Antofagasta,"-22,72","-70,29"
Caleta Michilla,Importación,2016,Granel líquido,192.245,Antofagasta,"-22,72","-70,29"
Caleta Michilla,Importación,2016,Carga frigorizada,0,Antofagasta,"-22,72","-70,29"
Mejillones,Importación,2016,Carga general,0,Antofagasta,"-23,09","-70,42"
Mejillones,Importación,2016,Granel sólido,2.523.960,Antofagasta,"-23,09","-70,42"
Mejillones,Importación,2016,Granel líquido,3.643.233,Antofagasta,"-23,09","-70,42"
Mejillones,Importación,2016,Carga frigorizada,219,Antofagasta,"-23,09","-70,42"
Puerto Angamos,Importación,2016,Carga general,583.193,Antofagasta,"-23,07","-70,39"
Puerto Angamos,Importación,2016,Granel sólido,1.445.973,Antofagasta,"-23,07","-70,39"
Puerto Angamos,Importación,2016,Granel líquido,31.088,Antofagasta,"-23,07","-70,39"
Puerto Angamos,Importación,2016,Carga frigorizada,482,Antofagasta,"-23,07","-70,39"
Antofagasta,Importación,2016,Carga general,251.383,Antofagasta,"-23,65","-70,41"
Antofagasta,Importación,2016,Granel sólido,281.298,Antofagasta,"-23,65","-70,41"
Antofagasta,Importación,2016,Granel líquido,215.264,Antofagasta,"-23,65","-70,41"
Antofagasta,Importación,2016,Carga frigorizada,3.995,Antofagasta,"-23,65","-70,41"
Chañaral / Barquito,Importación,2016,Carga general,4,Atacama,"-26,36","-70,65"
Chañaral / Barquito,Importación,2016,Granel sólido,0,Atacama,"-26,36","-70,65"
Chañaral / Barquito,Importación,2016,Granel líquido,187.856,Atacama,"-26,36","-70,65"
Chañaral / Barquito,Importación,2016,Carga frigorizada,0,Atacama,"-26,36","-70,65"
Caldera / Calderilla,Importación,2016,Carga general,0,Atacama,"-27,05","-70,84"
Caldera / Calderilla,Importación,2016,Granel sólido,0,Atacama,"-27,05","-70,84"
Caldera / Calderilla,Importación,2016,Granel líquido,267.032,Atacama,"-27,05","-70,84"
Caldera / Calderilla,Importación,2016,Carga frigorizada,0,Atacama,"-27,05","-70,84"
Huasco / Guacolda,Importación,2016,Carga general,24.611,Atacama,"-28,46","-71,25"
Huasco / Guacolda,Importación,2016,Granel sólido,1.389.416,Atacama,"-28,46","-71,25"
Huasco / Guacolda,Importación,2016,Granel líquido,0,Atacama,"-28,46","-71,25"
Huasco / Guacolda,Importación,2016,Carga frigorizada,0,Atacama,"-28,46","-71,25"
Coquimbo,Importación,2016,Carga general,83.358,Coquimbo,"-29,95","-71,33"
Coquimbo,Importación,2016,Granel sólido,0,Coquimbo,"-29,95","-71,33"
Coquimbo,Importación,2016,Granel líquido,2.639,Coquimbo,"-29,95","-71,33"
Coquimbo,Importación,2016,Carga frigorizada,0,Coquimbo,"-29,95","-71,33"
Guayacán,Importación,2016,Carga general,0,Coquimbo,"-29,97","-71,35"
Guayacán,Importación,2016,Granel sólido,0,Coquimbo,"-29,97","-71,35"
Guayacán,Importación,2016,Granel líquido,38.667,Coquimbo,"-29,97","-71,35"
Guayacán,Importación,2016,Carga frigorizada,0,Coquimbo,"-29,97","-71,35"
Ventanas,Importación,2016,Carga general,20.406,Valparaíso,"-32,75","-71,49"
Ventanas,Importación,2016,Granel sólido,2.862.165,Valparaíso,"-32,75","-71,49"
Ventanas,Importación,2016,Granel líquido,53.988,Valparaíso,"-32,75","-71,49"
Ventanas,Importación,2016,Carga frigorizada,0,Valparaíso,"-32,75","-71,49"
Quintero,Importación,2016,Carga general,521,Valparaíso,"-32,77","-71,5"
Quintero,Importación,2016,Granel sólido,0,Valparaíso,"-32,77","-71,5"
Quintero,Importación,2016,Granel líquido,9.149.522,Valparaíso,"-32,77","-71,5"
Quintero,Importación,2016,Carga frigorizada,0,Valparaíso,"-32,77","-71,5"
Valparaíso,Importación,2016,Carga general,4.195.289,Valparaíso,"-33,03","-71,63"
Valparaíso,Importación,2016,Granel sólido,0,Valparaíso,"-33,03","-71,63"
Valparaíso,Importación,2016,Granel líquido,0,Valparaíso,"-33,03","-71,63"
Valparaíso,Importación,2016,Carga frigorizada,200.535,Valparaíso,"-33,03","-71,63"
San Antonio,Importación,2016,Carga general,5.188.242,Valparaíso,"-33,59","-71,62"
San Antonio,Importación,2016,Granel sólido,3.313.802,Valparaíso,"-33,59","-71,62"
San Antonio,Importación,2016,Granel líquido,135.628,Valparaíso,"-33,59","-71,62"
San Antonio,Importación,2016,Carga frigorizada,552.354,Valparaíso,"-33,59","-71,62"
Penco,Importación,2016,Carga general,0,Biobío,"-36,73","-73,01"
Penco,Importación,2016,Granel sólido,253.848,Biobío,"-36,73","-73,01"
Penco,Importación,2016,Granel líquido,0,Biobío,"-36,73","-73,01"
Penco,Importación,2016,Carga frigorizada,0,Biobío,"-36,73","-73,01"
Lirquén,Importación,2016,Carga general,214.244,Biobío,"-36,71","-72,97"
Lirquén,Importación,2016,Granel sólido,464.413,Biobío,"-36,71","-72,97"
Lirquén,Importación,2016,Granel líquido,0,Biobío,"-36,71","-72,97"
Lirquén,Importación,2016,Carga frigorizada,5.262,Biobío,"-36,71","-72,97"
Talcahuano,Importación,2016,Carga general,3.829,Biobío,"-36,71","-73,11"
Talcahuano,Importación,2016,Granel sólido,7.036,Biobío,"-36,71","-73,11"
Talcahuano,Importación,2016,Granel líquido,3.393,Biobío,"-36,71","-73,11"
Talcahuano,Importación,2016,Carga frigorizada,113,Biobío,"-36,71","-73,11"
San Vicente,Importación,2016,Carga general,358.491,Biobío,"-36,73","-73,14"
San Vicente,Importación,2016,Granel sólido,647.478,Biobío,"-36,73","-73,14"
San Vicente,Importación,2016,Granel líquido,7.615.504,Biobío,"-36,73","-73,14"
San Vicente,Importación,2016,Carga frigorizada,34.425,Biobío,"-36,73","-73,14"
Coronel,Importación,2016,Carga general,378.758,Biobío,"-37,04","-73,15"
Coronel,Importación,2016,Granel sólido,2.452.561,Biobío,"-37,04","-73,15"
Coronel,Importación,2016,Granel líquido,154.625,Biobío,"-37,04","-73,15"
Coronel,Importación,2016,Carga frigorizada,1.920,Biobío,"-37,04","-73,15"
Puerto Montt,Importación,2016,Carga general,63.438,Los Lagos,"-41,48","-72,96"
Puerto Montt,Importación,2016,Granel sólido,394.881,Los Lagos,"-41,48","-72,96"
Puerto Montt,Importación,2016,Granel líquido,10.309,Los Lagos,"-41,48","-72,96"
Puerto Montt,Importación,2016,Carga frigorizada,0,Los Lagos,"-41,48","-72,96"
San José de Calbuco,Importación,2016,Carga general,0,Los Lagos,"-41,79","-73,2"
San José de Calbuco,Importación,2016,Granel sólido,259.112,Los Lagos,"-41,79","-73,2"
San José de Calbuco,Importación,2016,Granel líquido,89.379,Los Lagos,"-41,79","-73,2"
San José de Calbuco,Importación,2016,Carga frigorizada,0,Los Lagos,"-41,79","-73,2"
Chacabuco,Importación,2016,Carga general,874,Aysén,"-45,47","-72,83"
Chacabuco,Importación,2016,Granel sólido,0,Aysén,"-45,47","-72,83"
Chacabuco,Importación,2016,Granel líquido,0,Aysén,"-45,47","-72,83"
Chacabuco,Importación,2016,Carga frigorizada,0,Aysén,"-45,47","-72,83"
Punta Arenas,Importación,2016,Carga general,269,Magallanes,"-53,17","-70,9"
Punta Arenas,Importación,2016,Granel sólido,0,Magallanes,"-53,17","-70,9"
Punta Arenas,Importación,2016,Granel líquido,20.098,Magallanes,"-53,17","-70,9"
Punta Arenas,Importación,2016,Carga frigorizada,8,Magallanes,"-53,17","-70,9"
Cabo Negro,Importación,2016,Carga general,14,Magallanes,"-52,93","-70,8"
Cabo Negro,Importación,2016,Granel sólido,0,Magallanes,"-52,93","-70,8"
Cabo Negro,Importación,2016,Granel líquido,0,Magallanes,"-52,93","-70,8"
Cabo Negro,Importación,2016,Carga frigorizada,0,Magallanes,"-52,93","-70,8"
Compra de naves,Importación,2016,Carga general,122.190,,,
Compra de naves,Importación,2016,Granel sólido,0,,,
Compra de naves,Importación,2016,Granel líquido,0,,,
Compra de naves,Importación,2016,Carga frigorizada,0,,,
Otros Puertos,Importación,2016,Carga general,46,S/C,,
Otros Puertos,Importación,2016,Granel sólido,0,S/C,,
Otros Puertos,Importación,2016,Granel líquido,0,S/C,,
Otros Puertos,Importación,2016,Carga frigorizada,10,S/C,,
Arica,Exportación,2016,Carga general,148.568,Arica y Parinacota,"-18,47","-70,33"
Arica,Exportación,2016,Granel sólido,0,Arica y Parinacota,"-18,47","-70,33"
Arica,Exportación,2016,Granel líquido,497,Arica y Parinacota,"-18,47","-70,33"
Arica,Exportación,2016,Carga frigorizada,3.318,Arica y Parinacota,"-18,47","-70,33"
Iquique,Exportación,2016,Carga general,294.368,Tarapacá,"-20,2","-70,16"
Iquique,Exportación,2016,Granel sólido,40.979,Tarapacá,"-20,2","-70,16"
Iquique,Exportación,2016,Granel líquido,0,Tarapacá,"-20,2","-70,16"
Iquique,Exportación,2016,Carga frigorizada,813,Tarapacá,"-20,2","-70,16"
Patillos,Exportación,2016,Carga general,3,Tarapacá,"-20,75","-70,19"
Patillos,Exportación,2016,Granel sólido,4.297.899,Tarapacá,"-20,75","-70,19"
Patillos,Exportación,2016,Granel líquido,0,Tarapacá,"-20,75","-70,19"
Patillos,Exportación,2016,Carga frigorizada,0,Tarapacá,"-20,75","-70,19"
Punta Patache,Exportación,2016,Carga general,5,Tarapacá,"-20,8","-70,19"
Punta Patache,Exportación,2016,Granel sólido,3.243.062,Tarapacá,"-20,8","-70,19"
Punta Patache,Exportación,2016,Granel líquido,0,Tarapacá,"-20,8","-70,19"
Punta Patache,Exportación,2016,Carga frigorizada,0,Tarapacá,"-20,8","-70,19"
Tocopilla,Exportación,2016,Carga general,368.991,Antofagasta,"-22,09","-70,21"
Tocopilla,Exportación,2016,Granel sólido,1.784.919,Antofagasta,"-22,09","-70,21"
Tocopilla,Exportación,2016,Granel líquido,0,Antofagasta,"-22,09","-70,21"
Tocopilla,Exportación,2016,Carga frigorizada,0,Antofagasta,"-22,09","-70,21"
Caleta Michilla,Exportación,2016,Carga general,4,Antofagasta,"-22,72","-70,29"
Caleta Michilla,Exportación,2016,Granel sólido,828.106,Antofagasta,"-22,72","-70,29"
Caleta Michilla,Exportación,2016,Granel líquido,0,Antofagasta,"-22,72","-70,29"
Caleta Michilla,Exportación,2016,Carga frigorizada,0,Antofagasta,"-22,72","-70,29"
Mejillones,Exportación,2016,Carga general,179,Antofagasta,"-23,09","-70,42"
Mejillones,Exportación,2016,Granel sólido,0,Antofagasta,"-23,09","-70,42"
Mejillones,Exportación,2016,Granel líquido,21,Antofagasta,"-23,09","-70,42"
Mejillones,Exportación,2016,Carga frigorizada,0,Antofagasta,"-23,09","-70,42"
Puerto Angamos,Exportación,2016,Carga general,2.166.198,Antofagasta,"-23,07","-70,39"
Puerto Angamos,Exportación,2016,Granel sólido,173.338,Antofagasta,"-23,07","-70,39"
Puerto Angamos,Exportación,2016,Granel líquido,572,Antofagasta,"-23,07","-70,39"
Puerto Angamos,Exportación,2016,Carga frigorizada,1.304,Antofagasta,"-23,07","-70,39"
Antofagasta,Exportación,2016,Carga general,942.463,Antofagasta,"-23,65","-70,41"
Antofagasta,Exportación,2016,Granel sólido,634.062,Antofagasta,"-23,65","-70,41"
Antofagasta,Exportación,2016,Granel líquido,536,Antofagasta,"-23,65","-70,41"
Antofagasta,Exportación,2016,Carga frigorizada,811,Antofagasta,"-23,65","-70,41"
Caleta Coloso,Exportación,2016,Carga general,28,Antofagasta,"-23,76","-70,47"
Caleta Coloso,Exportación,2016,Granel sólido,2.336.914,Antofagasta,"-23,76","-70,47"
Caleta Coloso,Exportación,2016,Granel líquido,0,Antofagasta,"-23,76","-70,47"
Caleta Coloso,Exportación,2016,Carga frigorizada,0,Antofagasta,"-23,76","-70,47"
Chañaral / Barquito,Exportación,2016,Carga general,10.421,Atacama,"-26,36","-70,65"
Chañaral / Barquito,Exportación,2016,Granel sólido,180.925,Atacama,"-26,36","-70,65"
Chañaral / Barquito,Exportación,2016,Granel líquido,0,Atacama,"-26,36","-70,65"
Chañaral / Barquito,Exportación,2016,Carga frigorizada,0,Atacama,"-26,36","-70,65"
Caldera / Calderilla,Exportación,2016,Carga general,197,Atacama,"-27,05","-70,84"
Caldera / Calderilla,Exportación,2016,Granel sólido,6.774.551,Atacama,"-27,05","-70,84"
Caldera / Calderilla,Exportación,2016,Granel líquido,0,Atacama,"-27,05","-70,84"
Caldera / Calderilla,Exportación,2016,Carga frigorizada,47.055,Atacama,"-27,05","-70,84"
Huasco / Guacolda,Exportación,2016,Carga general,140,Atacama,"-28,46","-71,25"
Huasco / Guacolda,Exportación,2016,Granel sólido,7.736.328,Atacama,"-28,46","-71,25"
Huasco / Guacolda,Exportación,2016,Granel líquido,24,Atacama,"-28,46","-71,25"
Huasco / Guacolda,Exportación,2016,Carga frigorizada,16.250,Atacama,"-28,46","-71,25"
Coquimbo,Exportación,2016,Carga general,204,Coquimbo,"-29,95","-71,33"
Coquimbo,Exportación,2016,Granel sólido,720.910,Coquimbo,"-29,95","-71,33"
Coquimbo,Exportación,2016,Granel líquido,115,Coquimbo,"-29,95","-71,33"
Coquimbo,Exportación,2016,Carga frigorizada,22.337,Coquimbo,"-29,95","-71,33"
Guayacán,Exportación,2016,Carga general,5,Coquimbo,"-29,97","-71,35"
Guayacán,Exportación,2016,Granel sólido,1.559.677,Coquimbo,"-29,97","-71,35"
Guayacán,Exportación,2016,Granel líquido,0,Coquimbo,"-29,97","-71,35"
Guayacán,Exportación,2016,Carga frigorizada,0,Coquimbo,"-29,97","-71,35"
Punta Chungo,Exportación,2016,Carga general,1,Coquimbo,"-31,89","-71,5"
Punta Chungo,Exportación,2016,Granel sólido,1.259.110,Coquimbo,"-31,89","-71,5"
Punta Chungo,Exportación,2016,Granel líquido,0,Coquimbo,"-31,89","-71,5"
Punta Chungo,Exportación,2016,Carga frigorizada,0,Coquimbo,"-31,89","-71,5"
Ventanas,Exportación,2016,Carga general,231,Valparaíso,"-32,75","-71,49"
Ventanas,Exportación,2016,Granel sólido,1.632.777,Valparaíso,"-32,75","-71,49"
Ventanas,Exportación,2016,Granel líquido,12.329,Valparaíso,"-32,75","-71,49"
Ventanas,Exportación,2016,Carga frigorizada,0,Valparaíso,"-32,75","-71,49"
Quintero,Exportación,2016,Carga general,480,Valparaíso,"-32,77","-71,5"
Quintero,Exportación,2016,Granel sólido,0,Valparaíso,"-32,77","-71,5"
Quintero,Exportación,2016,Granel líquido,149.892,Valparaíso,"-32,77","-71,5"
Quintero,Exportación,2016,Carga frigorizada,0,Valparaíso,"-32,77","-71,5"
Valparaíso,Exportación,2016,Carga general,1.587.632,Valparaíso,"-33,03","-71,63"
Valparaíso,Exportación,2016,Granel sólido,0,Valparaíso,"-33,03","-71,63"
Valparaíso,Exportación,2016,Granel líquido,122.872,Valparaíso,"-33,03","-71,63"
Valparaíso,Exportación,2016,Carga frigorizada,1.678.124,Valparaíso,"-33,03","-71,63"
San Antonio,Exportación,2016,Carga general,2.163.268,Valparaíso,"-33,59","-71,62"
San Antonio,Exportación,2016,Granel sólido,180.113,Valparaíso,"-33,59","-71,62"
San Antonio,Exportación,2016,Granel líquido,87.299,Valparaíso,"-33,59","-71,62"
San Antonio,Exportación,2016,Carga frigorizada,1.266.548,Valparaíso,"-33,59","-71,62"
Penco,Exportación,2016,Carga general,11,Biobío,"-36,73","-73,01"
Penco,Exportación,2016,Granel sólido,6.211,Biobío,"-36,73","-73,01"
Penco,Exportación,2016,Granel líquido,0,Biobío,"-36,73","-73,01"
Penco,Exportación,2016,Carga frigorizada,0,Biobío,"-36,73","-73,01"
Lirquén,Exportación,2016,Carga general,3.540.707,Biobío,"-36,71","-72,97"
Lirquén,Exportación,2016,Granel sólido,0,Biobío,"-36,71","-72,97"
Lirquén,Exportación,2016,Granel líquido,6.097,Biobío,"-36,71","-72,97"
Lirquén,Exportación,2016,Carga frigorizada,246.019,Biobío,"-36,71","-72,97"
Talcahuano,Exportación,2016,Carga general,3.905,Biobío,"-36,71","-73,11"
Talcahuano,Exportación,2016,Granel sólido,0,Biobío,"-36,71","-73,11"
Talcahuano,Exportación,2016,Granel líquido,33.130,Biobío,"-36,71","-73,11"
Talcahuano,Exportación,2016,Carga frigorizada,7.659,Biobío,"-36,71","-73,11"
San Vicente,Exportación,2016,Carga general,2.455.832,Biobío,"-36,73","-73,14"
San Vicente,Exportación,2016,Granel sólido,1.276.297,Biobío,"-36,73","-73,14"
San Vicente,Exportación,2016,Granel líquido,217.020,Biobío,"-36,73","-73,14"
San Vicente,Exportación,2016,Carga frigorizada,327.786,Biobío,"-36,73","-73,14"
Coronel,Exportación,2016,Carga general,2.977.596,Biobío,"-37,04","-73,15"
Coronel,Exportación,2016,Granel sólido,2.229.439,Biobío,"-37,04","-73,15"
Coronel,Exportación,2016,Granel líquido,21.756,Biobío,"-37,04","-73,15"
Coronel,Exportación,2016,Carga frigorizada,212.326,Biobío,"-37,04","-73,15"
Corral,Exportación,2016,Carga general,54,Los Ríos,"-39,88","-73,42"
Corral,Exportación,2016,Granel sólido,939.126,Los Ríos,"-39,88","-73,42"
Corral,Exportación,2016,Granel líquido,0,Los Ríos,"-39,88","-73,42"
Corral,Exportación,2016,Carga frigorizada,0,Los Ríos,"-39,88","-73,42"
Puerto Montt,Exportación,2016,Carga general,11.749,Los Lagos,"-41,48","-72,96"
Puerto Montt,Exportación,2016,Granel sólido,0,Los Lagos,"-41,48","-72,96"
Puerto Montt,Exportación,2016,Granel líquido,1.008,Los Lagos,"-41,48","-72,96"
Puerto Montt,Exportación,2016,Carga frigorizada,0,Los Lagos,"-41,48","-72,96"
San José de Calbuco,Exportación,2016,Carga general,56,Los Lagos,"-41,79","-73,2"
San José de Calbuco,Exportación,2016,Granel sólido,785.521,Los Lagos,"-41,79","-73,2"
San José de Calbuco,Exportación,2016,Granel líquido,0,Los Lagos,"-41,79","-73,2"
San José de Calbuco,Exportación,2016,Carga frigorizada,0,Los Lagos,"-41,79","-73,2"
Chacabuco,Exportación,2016,Carga general,1.307,Aysén,"-45,47","-72,83"
Chacabuco,Exportación,2016,Granel sólido,72.559,Aysén,"-45,47","-72,83"
Chacabuco,Exportación,2016,Granel líquido,0,Aysén,"-45,47","-72,83"
Chacabuco,Exportación,2016,Carga frigorizada,0,Aysén,"-45,47","-72,83"
Otway - Isla Riesco,Exportación,2016,Carga general,0,Magallanes,"-52,94","-71,71"
Otway - Isla Riesco,Exportación,2016,Granel sólido,870.242,Magallanes,"-52,94","-71,71"
Otway - Isla Riesco,Exportación,2016,Granel líquido,0,Magallanes,"-52,94","-71,71"
Otway - Isla Riesco,Exportación,2016,Carga frigorizada,0,Magallanes,"-52,94","-71,71"
Punta Arenas,Exportación,2016,Carga general,1.720,Magallanes,"-53,17","-70,9"
